National Instruments Acquisition
Time    Acc002_z    Volt001
1.378418 1.389412 5.913727
1.378906 1.325638 5.490272
1.379395 1.225180 5.070609
1.379883 1.090550 4.661863
1.380371 0.952810 4.267843
1.380859 0.803754 3.886429
1.381348 0.620300 3.522251
1.381836 0.395854 3.181175
1.382324 0.177591 2.869911
1.382813 -0.038275 2.579141
1.383301 -0.245522 2.304314
1.383789 -0.440254 2.040199
1.384277 -0.647614 1.791242
1.384766 -0.840323 1.560310
1.385254 -1.018081 1.336656
1.385742 -1.187634 1.115968
1.386230 -1.318891 0.894933
1.386719 -1.413466 0.670689
1.387207 -1.489043 0.441169
1.387695 -1.539103 0.205028
1.388184 -1.560461 -0.037259
1.388672 -1.562110 -0.286444
1.389160 -1.548471 -0.541457
1.389648 -1.525464 -0.799542
1.390137 -1.498224 -1.061773
1.390625 -1.477465 -1.323265
1.391113 -1.460529 -1.585946
1.391602 -1.436398 -1.846855
1.392090 -1.407134 -2.103363
1.392578 -1.359134 -2.357277
1.393066 -1.298733 -2.578364
1.393555 -1.267707 -2.787495
1.394043 -1.245975 -3.008930
1.394531 -1.194191 -3.212359
1.395020 -1.153723 -3.399535
1.395508 -1.130642 -3.570051
1.395996 -1.122173 -3.720469
1.396484 -1.094071 -3.854436
1.396973 -1.079982 -3.967438
1.397461 -1.197226 -4.066978
1.397949 -1.300981 -4.159198
1.398438 -1.321327 -4.238458
1.398926 -1.333880 -4.304815
1.399414 -1.332306 -4.354785
1.399902 -1.347406 -4.386548
1.400391 -1.336128 -4.404706
1.400879 -1.312934 -4.385972
1.401367 -1.328484 -4.346808
1.401855 -1.331069 -4.313162
1.402344 -1.314845 -4.263114
1.402832 -1.293112 -4.197903
1.403320 -1.278087 -4.119040
1.403809 -1.279810 -4.024780
1.404297 -1.279286 -3.922082
1.404785 -1.268682 -3.806681
1.405273 -1.250658 -3.681271
1.405762 -1.205095 -3.545018
1.406250 -1.165601 -3.390288
1.406738 -1.166575 -3.229890
1.407227 -1.132478 -3.073315
1.407715 -1.082530 -2.911714
1.408203 -1.027674 -2.746085
1.408691 -0.952996 -2.578394
1.409180 -0.883976 -2.407707
1.409668 -0.783818 -2.237535
1.410156 -0.725514 -2.067221
1.410645 -0.665712 -1.896081
1.411133 -0.571887 -1.732257
1.411621 -0.506052 -1.576926
1.412109 -0.370785 -1.425540
1.412598 -0.239977 -1.279277
1.413086 -0.125056 -1.136526
1.413574 0.037265 -1.002287
1.414063 0.192841 -0.879451
1.414551 0.416837 -0.763960
1.415039 0.658145 -0.657119
1.415527 0.856962 -0.556133
1.416016 1.040378 -0.463080
1.416504 1.174896 -0.385932
1.416992 1.272093 -0.318401
1.417480 1.333207 -0.257629
1.417969 1.397131 -0.204154
1.418457 1.455247 -0.149738
1.418945 1.474881 -0.104088
1.419434 1.532323 -0.073483
1.419922 1.628022 -0.046107
1.420410 1.710456 -0.018675
1.420898 1.794539 0.010077
1.421387 1.866969 0.039276
1.421875 1.955736 0.070766
1.422363 2.080736 0.107752
1.422852 2.206785 0.150970
1.423340 2.334221 0.210771
1.423828 2.470800 0.284717
1.424316 2.625926 0.367440
1.424805 2.736313 0.467921
1.425293 2.831712 0.590137
1.425781 2.948282 0.735309
1.426270 3.018988 0.907813
1.426758 3.076655 1.108533
1.427246 3.138068 1.341901
1.427734 3.176887 1.613911
1.428223 3.198882 1.923640
1.428711 3.202704 2.279276
1.429199 3.184868 2.668227
1.429688 3.167932 3.084785
1.430176 3.134359 3.551451
1.430664 3.049339 4.058813
1.431152 2.934418 4.586909
1.431641 2.807432 5.130988
1.432129 2.669504 5.674619
1.432617 2.538171 6.185453
1.433105 2.425424 6.667371
1.433594 2.331111 7.122297
1.434082 2.213380 7.523981
1.434570 2.067247 7.837191
1.435059 1.963305 8.035946
1.435547 1.860112 8.143542
1.436035 1.745678 8.147521
1.436523 1.663394 8.020291
1.437012 1.563348 7.759255
1.437500 1.467387 7.355587
1.437988 1.408822 6.818072
1.438477 1.368354 6.155652
1.438965 1.370714 5.384099
1.439453 1.383941 4.523562
1.439941 1.358762 3.587473
1.440430 1.355089 2.593664
1.440918 1.374461 1.556215
1.441406 1.380194 0.486431
1.441895 1.400016 -0.603495
1.442383 1.449889 -1.707220
1.442871 1.505719 -2.815118
1.443359 1.542440 -3.922112
1.443848 1.590027 -5.012995
1.444336 1.577100 -6.064732
1.444824 1.461879 -7.051965
1.445313 1.340701 -7.921753
1.445801 1.221359 -8.654563
1.446289 1.075974 -9.234426
1.446777 0.924708 -9.658101
1.447266 0.842948 -9.913768
1.447754 0.799670 -9.994201
1.448242 0.718097 -9.942202
1.448730 0.648553 -9.718271
1.449219 0.594258 -9.358711
1.449707 0.539552 -8.903097
1.450195 0.478326 -8.329628
1.450684 0.433999 -7.716897
1.451172 0.390983 -7.078717
1.451660 0.305514 -6.421856
1.452148 0.236081 -5.779989
1.452637 0.141394 -5.152260
1.453125 0.000244 -4.554788
1.453613 -0.116213 -3.985705
1.454102 -0.210188 -3.450443
1.454590 -0.332453 -2.954518
1.455078 -0.468282 -2.489690
1.455566 -0.586313 -2.070479
1.456055 -0.731884 -1.699564
1.456543 -0.872098 -1.367698
1.457031 -1.028648 -1.080100
1.457520 -1.196926 -0.834981
1.458008 -1.366816 -0.628891
1.458496 -1.580283 -0.459429
1.458984 -1.765873 -0.319862
1.459473 -1.970759 -0.209090
1.459961 -2.140986 -0.127896
1.460449 -2.265574 -0.070845
1.460938 -2.418078 -0.028087
1.461426 -2.586394 0.008268
1.461914 -2.714317 0.038846
1.462402 -2.733913 0.068640
1.462891 -2.884431 0.106190
1.463379 -3.096062 0.155256
1.463867 -3.234365 0.222409
1.464355 -3.397734 0.312893
1.464844 -3.503400 0.432030
1.465332 -3.597862 0.585306
1.465820 -3.652793 0.777138
1.466309 -3.646124 1.013271
1.466797 -3.634508 1.296826
1.467285 -3.571521 1.631450
1.467773 -3.452703 2.019895
1.468262 -3.288284 2.461438
1.468750 -3.077964 2.955372
1.469238 -2.813163 3.495058
1.469727 -2.495716 4.074050
1.470215 -2.137389 4.679383
1.470703 -1.760290 5.287930
1.471191 -1.396829 5.888839
1.471680 -1.037603 6.470760
1.472168 -0.679988 7.009467
1.472656 -0.350251 7.481084
1.473145 -0.027596 7.866477
1.473633 0.260962 8.142346
1.474121 0.542287 8.303245
1.474609 0.810236 8.340291
1.475098 0.977840 8.247379
1.475586 1.123412 8.065845
1.476074 1.253395 7.806549
1.476563 1.341900 7.469905
1.477051 1.398929 7.081115
1.477539 1.416241 6.650856
1.478027 1.414442 6.195474
1.478516 1.378433 5.728572
1.479004 1.310238 5.260426
1.479492 1.201649 4.800650
1.479980 1.068893 4.356006
1.480469 0.920361 3.931661
1.480957 0.742940 3.528603
1.481445 0.548845 3.150742
1.481934 0.340024 2.799040
1.482422 0.128018 2.471254
1.482910 -0.085075 2.164907
1.483398 -0.293259 1.876917
1.483887 -0.495223 1.604010
1.484375 -0.691716 1.342264
1.484863 -0.872585 1.088226
1.485352 -1.040901 0.838294
1.485840 -1.191568 0.589465
1.486328 -1.314695 0.339271
1.486816 -1.400501 0.085405
1.487305 -1.466861 -0.172459
1.487793 -1.510102 -0.436432
1.488281 -1.511226 -0.703473
1.488770 -1.518870 -0.970139
1.489258 -1.532921 -1.240898
1.489746 -1.516959 -1.514193
1.490234 -1.490954 -1.787163
1.490723 -1.472182 -2.058870
1.491211 -1.457643 -2.326411
1.491699 -1.433662 -2.588987
1.492188 -1.407921 -2.843783
1.492676 -1.378057 -3.087984
1.493164 -1.323313 -3.319690
1.493652 -1.286705 -3.534287
1.494141 -1.255867 -3.732612
1.494629 -1.207643 -3.907641
1.495117 -1.181414 -4.053960
1.495605 -1.154173 -4.183832
1.496094 -1.136862 -4.295859
1.496582 -1.103588 -4.384829
1.497070 -1.100141 -4.452270
1.497559 -1.218921 -4.503753
1.498047 -1.292250 -4.545574
1.498535 -1.291313 -4.572427
1.499023 -1.306489 -4.582631
1.499512 -1.314620 -4.575790
1.500000 -1.338039 -4.550368
1.500488 -1.343622 -4.509731
1.500977 -1.337739 -4.451414
1.501465 -1.342760 -4.377278
1.501953 -1.322713 -4.289765
1.502441 -1.317018 -4.183219
1.502930 -1.297459 -4.066642
1.503418 -1.251708 -3.923087
1.503906 -1.270667 -3.750610
1.504395 -1.283070 -3.590313
1.504883 -1.260738 -3.427950
1.505371 -1.245487 -3.252435
1.505859 -1.206069 -3.077010
1.506348 -1.189882 -2.895887
1.506836 -1.157133 -2.715799
1.507324 -1.119513 -2.532254
1.507813 -1.084141 -2.348086
1.508301 -0.981435 -2.166051
1.508789 -0.917137 -1.966694
1.509277 -0.856697 -1.774471
1.509766 -0.770816 -1.603002
1.510254 -0.723079 -1.433047
1.510742 -0.624982 -1.272698
1.511230 -0.528347 -1.117026
1.511719 -0.446212 -0.964647
1.512207 -0.333802 -0.827082
1.512695 -0.244061 -0.700715
1.513184 -0.098902 -0.584477
1.513672 0.064468 -0.477416
1.514160 0.232559 -0.379628
1.514648 0.473305 -0.293293
1.515137 0.698163 -0.218349
1.515625 0.885439 -0.155395
1.516113 1.060237 -0.105100
1.516602 1.198352 -0.066104
1.517090 1.280299 -0.037431
1.517578 1.357787 -0.017483
1.518066 1.403239 -0.005773
1.518555 1.418451 -0.002930
1.519043 1.479977 -0.003714
1.519531 1.552894 -0.010212
1.520020 1.653352 -0.014516
1.520508 1.731702 -0.012203
1.520996 1.778240 -0.019149
1.521484 1.859962 -0.028221
1.521973 1.956185 -0.033138
1.522461 2.078975 -0.035537
1.522949 2.232190 -0.029357
1.523438 2.404028 -0.015185
1.523926 2.532176 0.010775
1.524414 2.635444 0.051980
1.524902 2.763404 0.107988
1.525391 2.867271 0.182629
1.525879 2.960535 0.280117
1.526367 3.047653 0.409515
1.526855 3.109741 0.575520
1.527344 3.153731 0.772411
1.527832 3.192962 1.004648
1.528320 3.211247 1.277786
1.528809 3.216156 1.593862
1.529297 3.214095 1.954046
1.529785 3.159726 2.360284
1.530273 3.089507 2.814393
1.530762 3.008421 3.308637
1.531250 2.904517 3.836979
1.531738 2.790870 4.398092
1.532227 2.664521 4.986765
1.532715 2.562864 5.585944
1.533203 2.412159 6.189813
1.533691 2.265426 6.759195
1.534180 2.181081 7.254650
1.534668 2.044390 7.711359
1.535156 1.924073 8.100353
1.535645 1.823279 8.368978
1.536133 1.721135 8.529634
1.536621 1.636977 8.571825
1.537109 1.518796 8.481308
1.537598 1.417964 8.230001
1.538086 1.357300 7.808728
1.538574 1.343249 7.263393
1.539063 1.359586 6.595610
1.539551 1.358911 5.800964
1.540039 1.347446 4.907637
1.540527 1.343736 3.929569
1.541016 1.363857 2.887076
1.541504 1.383754 1.805877
1.541992 1.412419 0.700535
1.542480 1.467575 -0.430383
1.542969 1.518459 -1.581757
1.543457 1.568294 -2.742476
1.543945 1.587554 -3.908247
1.544434 1.536183 -5.031307
1.544922 1.452287 -6.091451
1.545410 1.345872 -7.102174
1.545898 1.224019 -8.011411
1.546387 1.071703 -8.781158
1.546875 0.922722 -9.388995
1.547363 0.851528 -9.815491
1.547852 0.777900 -10.073886
1.548340 0.716898 -10.150141
1.548828 0.664777 -10.070658
1.549316 0.571102 -9.829645
1.549805 0.526587 -9.408558
1.550293 0.507028 -8.915304
1.550781 0.470719 -8.374087
1.551270 0.397503 -7.762133
1.551758 0.283069 -7.110233
1.552246 0.192354 -6.437459
1.552734 0.106622 -5.777074
1.553223 -0.006538 -5.134329
1.553711 -0.120072 -4.515706
1.554199 -0.228885 -3.930455
1.554688 -0.374719 -3.379161
1.555176 -0.543297 -2.864927
1.555664 -0.666462 -2.389051
1.556152 -0.785804 -1.964972
1.556641 -0.950223 -1.590993
1.557129 -1.091972 -1.268065
1.557617 -1.230612 -0.994284
1.558105 -1.376633 -0.762017
1.558594 -1.543900 -0.572809
1.559082 -1.792214 -0.413939
1.559570 -1.989494 -0.285181
1.560059 -2.119328 -0.192467
1.560547 -2.301920 -0.117561
1.561035 -2.512577 -0.056748
1.561523 -2.633344 -0.014823
1.562012 -2.675572 0.021248
1.562500 -2.776779 0.056971
1.562988 -2.924074 0.096061
1.563477 -3.096362 0.147458
1.563965 -3.275282 0.215019
1.564453 -3.413772 0.303724
1.564941 -3.543718 0.418766
1.565430 -3.632110 0.565402
1.565918 -3.658451 0.748566
1.566406 -3.659201 0.971779
1.566895 -3.621356 1.238177
1.567383 -3.536898 1.549811
1.567871 -3.410774 1.908698
1.568359 -3.246055 2.314936
1.568848 -3.029628 2.766776
1.569336 -2.749464 3.262078
1.569824 -2.434977 3.791646
1.570313 -2.091638 4.346153
1.570801 -1.714688 4.913577
1.571289 -1.336165 5.473260
1.571777 -0.967234 6.008458
1.572266 -0.612580 6.505011
1.572754 -0.273775 6.945011
1.573242 0.058923 7.293799
1.573730 0.343209 7.544856
1.574219 0.573950 7.719478
1.574707 0.792063 7.803983
1.575195 0.987657 7.789975
1.575684 1.151589 7.685256
1.576172 1.276027 7.496392
1.576660 1.362096 7.237889
1.577148 1.422723 6.922735
1.577637 1.435463 6.564860
1.578125 1.428231 6.179998
1.578613 1.410957 5.775788
1.579102 1.327399 5.361016
1.579590 1.197977 4.956912
1.580078 1.058026 4.567980
1.580566 0.897542 4.191487
1.581055 0.708655 3.834894
1.581543 0.508939 3.498574
1.582031 0.306151 3.182666
1.582520 0.094182 2.886485
1.583008 -0.115613 2.607178
1.583496 -0.324921 2.343261
1.583984 -0.529958 2.091768
1.584473 -0.724428 1.850362
1.584961 -0.911104 1.618223
1.585449 -1.079982 1.392469
1.585938 -1.229038 1.168255
1.586426 -1.348043 0.943147
1.586914 -1.431976 0.714042
1.587402 -1.497174 0.479466
1.587891 -1.528574 0.239313
1.588379 -1.544537 -0.007458
1.588867 -1.546110 -0.260106
1.589355 -1.503844 -0.517989
1.589844 -1.485334 -0.776955
1.590332 -1.500959 -1.035354
1.590820 -1.483123 -1.295747
1.591309 -1.448088 -1.557011
1.591797 -1.428079 -1.817274
1.592285 -1.397354 -2.074496
1.592773 -1.359884 -2.326923
1.593262 -1.329570 -2.572771
1.593750 -1.299557 -2.809304
1.594238 -1.267820 -3.035241
1.594727 -1.233759 -3.248904
1.595215 -1.204046 -3.447585
1.595703 -1.172308 -3.629661
1.596191 -1.153910 -3.794068
1.596680 -1.109621 -3.938978
1.597168 -1.117490 -4.062898
1.597656 -1.245562 -4.173086
1.598145 -1.311098 -4.273146
1.598633 -1.324587 -4.347858
1.599121 -1.347556 -4.400387
1.599609 -1.341748 -4.448448
1.600098 -1.332418 -4.481186
1.600586 -1.315669 -4.493732
1.601074 -1.313683 -4.489611
1.601563 -1.319191 -4.465799
1.602051 -1.314020 -4.428372
1.602539 -1.306976 -4.361077
1.603027 -1.280410 -4.271177
1.603516 -1.263848 -4.182349
1.604004 -1.266808 -4.082271
1.604492 -1.248448 -3.967703
1.604980 -1.239792 -3.841687
1.605469 -1.227727 -3.705542
1.605957 -1.186097 -3.547046
1.606445 -1.163653 -3.375555
1.606934 -1.142407 -3.213936
1.607422 -1.098605 -3.046062
1.607910 -1.047833 -2.874063
1.608398 -0.986194 -2.701339
1.608887 -0.915263 -2.524782
1.609375 -0.828370 -2.349760
1.609863 -0.743950 -2.172885
1.610352 -0.666649 -1.999320
1.610840 -0.558847 -1.818148
1.611328 -0.493425 -1.636622
1.611816 -0.438718 -1.477846
1.612305 -0.324697 -1.329823
1.612793 -0.218806 -1.188944
1.613281 -0.084063 -1.056778
1.613770 0.098716 -0.929974
1.614258 0.309261 -0.810941
1.614746 0.525351 -0.700046
1.615234 0.733422 -0.598167
1.615723 0.933925 -0.507355
1.616211 1.098831 -0.424614
1.616699 1.240356 -0.344533
1.617188 1.300720 -0.278893
1.617676 1.316608 -0.227387
1.618164 1.377122 -0.180814
1.618652 1.438760 -0.142486
1.619141 1.500998 -0.107189
1.619629 1.578861 -0.078157
1.620117 1.670476 -0.047770
1.620605 1.737734 -0.006479
1.621094 1.781500 0.025534
1.621582 1.870341 0.051188
1.622070 1.997552 0.083451
1.622559 2.128585 0.120710
1.623047 2.259056 0.166398
1.623535 2.374652 0.221292
1.624023 2.503362 0.287179
1.624512 2.665944 0.369962
1.625000 2.787947 0.472375
1.625488 2.891477 0.597307
1.625977 2.980356 0.748271
1.626465 3.036936 0.921611
1.626953 3.125141 1.126221
1.627441 3.191388 1.372013
1.627930 3.212147 1.655213
1.628418 3.225561 1.977813
1.628906 3.225374 2.341647
1.629395 3.213945 2.746443
1.629883 3.174864 3.191629
1.630371 3.095614 3.673233
1.630859 2.996281 4.181223
1.631348 2.882409 4.710399
1.631836 2.760032 5.250622
1.632324 2.633645 5.789706
1.632813 2.492383 6.310265
1.633301 2.369069 6.784236
1.633789 2.267225 7.214462
1.634277 2.144285 7.590887
1.634766 2.024306 7.883701
1.635254 1.912120 8.080005
1.635742 1.779439 8.165216
1.636230 1.662457 8.126938
1.636719 1.573952 7.956485
1.637207 1.497663 7.654854
1.637695 1.434114 7.226848
1.638184 1.379033 6.672321
1.638672 1.359324 5.998247
1.639160 1.358537 5.224206
1.639648 1.341862 4.357033
1.640137 1.343249 3.413221
1.640625 1.381356 2.426616
1.641113 1.415004 1.399389
1.641602 1.417777 0.335165
1.642090 1.444306 -0.757351
1.642578 1.485411 -1.872961
1.643066 1.518796 -3.001349
1.643555 1.574589 -4.131262
1.644043 1.591226 -5.241689
1.644531 1.522656 -6.308297
1.645020 1.413543 -7.290138
1.645508 1.294650 -8.158776
1.645996 1.155299 -8.880717
1.646484 0.993016 -9.437044
1.646973 0.844034 -9.806236
1.647461 0.775164 -9.948841
1.647949 0.738856 -9.951229
1.648438 0.685948 -9.854794
1.648926 0.633789 -9.617738
1.649414 0.601528 -9.266285
1.649902 0.581406 -8.808467
1.650391 0.469708 -8.270059
1.650879 0.382927 -7.653924
1.651367 0.338075 -6.967094
1.651855 0.254667 -6.290344
1.652344 0.190855 -5.644001
1.652832 0.063269 -5.018050
1.653320 -0.048579 -4.417395
1.653809 -0.133936 -3.845950
1.654297 -0.275648 -3.310704
1.654785 -0.393604 -2.814076
1.655273 -0.543972 -2.359329
1.655762 -0.716147 -1.939782
1.656250 -0.819827 -1.569367
1.656738 -0.948125 -1.258160
1.657227 -1.075261 -0.990439
1.657715 -1.203558 -0.764382
1.658203 -1.416838 -0.578753
1.658691 -1.630156 -0.419099
1.659180 -1.836129 -0.287871
1.659668 -1.972408 -0.191772
1.660156 -2.125324 -0.116212
1.660645 -2.346135 -0.059367
1.661133 -2.464728 -0.016848
1.661621 -2.617306 0.022477
1.662109 -2.717314 0.056220
1.662598 -2.730316 0.093401
1.663086 -2.941610 0.140434
1.663574 -3.146310 0.201008
1.664063 -3.245606 0.283600
1.664551 -3.420179 0.388834
1.665039 -3.536674 0.527000
1.665527 -3.562865 0.696657
1.666016 -3.611689 0.897257
1.666504 -3.637768 1.148751
1.666992 -3.617047 1.453704
1.667480 -3.538697 1.806599
1.667969 -3.382821 2.203813
1.668457 -3.217128 2.646814
1.668945 -3.008082 3.141095
1.669434 -2.689212 3.678288
1.669922 -2.371240 4.234485
1.670410 -2.025541 4.804521
1.670898 -1.616105 5.374796
1.671387 -1.274190 5.919925
1.671875 -0.950148 6.443022
1.672363 -0.601488 6.932233
1.672852 -0.256801 7.349740
1.673340 0.042548 7.692378
1.673828 0.374234 7.934082
1.674316 0.671559 7.986877
1.674805 0.783333 7.938760
1.675293 0.945766 7.879696
1.675781 1.125585 7.732338
1.676270 1.251222 7.502743
1.676758 1.371389 7.208117
1.677246 1.392747 6.854487
1.677734 1.400803 6.465813
1.678223 1.405187 6.043102
1.678711 1.360110 5.607417
1.679199 1.296673 5.159638
1.679688 1.195579 4.699208
1.680176 1.043788 4.263229
1.680664 0.871462 3.864471
1.681152 0.692917 3.488127
1.681641 0.505791 3.136369
1.682129 0.306863 2.807338
1.682617 0.087138 2.497128
1.683105 -0.136109 2.209399
1.683594 -0.349614 1.943610
1.684082 -0.556524 1.694288
1.684570 -0.752343 1.456906
1.685059 -0.929464 1.228335
1.685547 -1.088225 1.004195
1.686035 -1.233759 0.781573
1.686523 -1.340549 0.558251
1.687012 -1.409569 0.334534
1.687500 -1.481624 0.107707
1.687988 -1.537043 -0.125575
1.688477 -1.554017 -0.364986
1.688965 -1.547497 -0.610239
1.689453 -1.530598 -0.860268
1.689941 -1.513474 -1.113974
1.690430 -1.491741 -1.369088
1.690918 -1.469072 -1.624774
1.691406 -1.449437 -1.879473
1.691895 -1.418974 -2.130526
1.692383 -1.385289 -2.376321
1.692871 -1.352015 -2.614073
1.693359 -1.314582 -2.843092
1.693848 -1.285168 -3.059225
1.694336 -1.244813 -3.262647
1.694824 -1.215024 -3.450066
1.695313 -1.188196 -3.620256
1.695801 -1.159606 -3.774747
1.696289 -1.151025 -3.908060
1.696777 -1.109471 -4.028684
1.697266 -1.145068 -4.115618
1.697754 -1.259988 -4.178579
1.698242 -1.320765 -4.256037
1.698730 -1.338938 -4.322264
1.699219 -1.331107 -4.369091
1.699707 -1.347294 -4.401254
1.700195 -1.354900 -4.413976
1.700684 -1.331744 -4.410957
1.701172 -1.320353 -4.389189
1.701660 -1.309074 -4.351120
1.702148 -1.308212 -4.296576
1.702637 -1.307763 -4.227200
1.703125 -1.289253 -4.143480
1.703613 -1.280784 -4.044634
1.704102 -1.277899 -3.933826
1.704590 -1.257403 -3.811247
1.705078 -1.248523 -3.677609
1.705566 -1.226340 -3.535385
1.706055 -1.197263 -3.383293
1.706543 -1.175194 -3.223897
1.707031 -1.135213 -3.059154
1.707520 -1.100066 -2.889027
1.708008 -1.046221 -2.717891
1.708496 -0.976452 -2.542402
1.708984 -0.901100 -2.369148
1.709473 -0.798132 -2.189923
1.709961 -0.722292 -2.001375
1.710449 -0.686433 -1.831868
1.710938 -0.597741 -1.672468
1.711426 -0.491251 -1.514036
1.711914 -0.416236 -1.364758
1.712402 -0.310833 -1.220437
1.712891 -0.184071 -1.083986
1.713379 -0.028907 -0.955216
1.713867 0.170696 -0.831054
1.714355 0.371161 -0.715593
1.714844 0.571064 -0.609492
1.715332 0.782134 -0.514559
1.715820 0.978814 -0.431216
1.716309 1.129070 -0.356123
1.716797 1.224469 -0.296270
1.717285 1.331746 -0.231131
1.717773 1.391810 -0.164930
1.718262 1.360298 -0.127432
1.718750 1.433814 -0.098281
1.719238 1.546037 -0.072908
1.719727 1.593924 -0.052765
1.720215 1.703749 -0.029364
1.720703 1.785097 -0.008792
1.721191 1.818033 0.013529
1.721680 1.902978 0.037165
1.722168 2.015126 0.063921
1.722656 2.162646 0.097802
1.723145 2.279965 0.129472
1.723633 2.415269 0.171801
1.724121 2.601721 0.238745
1.724609 2.698843 0.322536
1.725098 2.787235 0.425555
1.725586 2.899046 0.551765
1.726074 2.988637 0.702739
1.726563 3.075456 0.881475
1.727051 3.140616 1.091899
1.727539 3.183669 1.337982
1.728027 3.192812 1.620349
1.728516 3.196746 1.941286
1.729004 3.209861 2.300331
1.729492 3.204615 2.700553
1.729980 3.162086 3.143333
1.730469 3.085085 3.623831
1.730957 2.989387 4.137437
1.731445 2.871468 4.674971
1.731934 2.729232 5.227180
1.732422 2.591192 5.772441
1.732910 2.474772 6.292731
1.733398 2.347636 6.786717
1.733887 2.226645 7.235733
1.734375 2.123340 7.617868
1.734863 1.999276 7.918576
1.735352 1.878997 8.122017
1.735840 1.771120 8.216928
1.736328 1.662195 8.191412
1.736816 1.566946 8.036652
1.737305 1.479528 7.746873
1.737793 1.406911 7.320193
1.738281 1.355614 6.761351
1.738770 1.345535 6.081829
1.739258 1.342237 5.298683
1.739746 1.325001 4.423780
1.740234 1.346996 3.480737
1.740723 1.372213 2.495282
1.741211 1.394770 1.471605
1.741699 1.413805 0.415844
1.742188 1.426470 -0.664140
1.742676 1.454985 -1.755946
1.743164 1.509654 -2.846320
1.743652 1.580247 -3.934151
1.744141 1.575339 -5.007824
1.744629 1.503096 -6.038111
1.745117 1.387389 -6.988283
1.745605 1.272131 -7.833190
1.746094 1.154250 -8.557134
1.746582 0.990018 -9.139795
1.747070 0.905673 -9.563725
1.747559 0.843997 -9.829884
1.748047 0.763174 -9.936381
1.748535 0.713788 -9.886631
1.749023 0.633864 -9.696406
1.749512 0.611270 -9.366831
1.750000 0.552517 -8.933990
1.750488 0.407919 -8.385400
1.750977 0.372585 -7.735208
1.751465 0.335490 -7.101176
1.751953 0.237768 -6.465127
1.752441 0.153647 -5.816583
1.752930 0.052216 -5.194686
1.753418 -0.049891 -4.578372
1.753906 -0.189055 -4.008560
1.754395 -0.354410 -3.450865
1.754883 -0.451870 -2.907107
1.755371 -0.531157 -2.458286
1.755859 -0.666199 -2.059573
1.756348 -0.803190 -1.693556
1.756836 -0.941717 -1.371550
1.757324 -1.108234 -1.088750
1.757813 -1.277300 -0.851391
1.758301 -1.458168 -0.651010
1.758789 -1.636601 -0.486421
1.759277 -1.869478 -0.341043
1.759766 -2.060088 -0.224734
1.760254 -2.136003 -0.142449
1.760742 -2.333545 -0.075583
1.761230 -2.540081 -0.025867
1.761719 -2.642374 0.016167
1.762207 -2.743656 0.056927
1.762695 -2.837481 0.099211
1.763184 -2.991970 0.149076
1.763672 -3.185803 0.212751
1.764160 -3.327515 0.295739
1.764648 -3.447794 0.396153
1.765137 -3.589881 0.529952
1.765625 -3.670255 0.704055
1.766113 -3.688877 0.916709
1.766602 -3.686104 1.174435
1.767090 -3.643239 1.479160
1.767578 -3.524421 1.835473
1.768066 -3.344677 2.232901
1.768555 -3.160811 2.673196
1.769043 -2.911260 3.159833
1.769531 -2.631021 3.683168
1.770020 -2.298848 4.243232
1.770508 -1.921936 4.813171
1.770996 -1.581332 5.379735
1.771484 -1.208205 5.944653
1.771973 -0.846243 6.476309
1.772461 -0.485331 6.955656
1.772949 -0.135697 7.356051
1.773438 0.144430 7.658945
1.773926 0.425980 7.877940
1.774414 0.678716 7.987392
1.774902 0.884727 7.987026
1.775391 1.058326 7.892586
1.775879 1.187635 7.710563
1.776367 1.303605 7.465331
1.776855 1.393609 7.139813
1.777344 1.447865 6.747198
1.777832 1.458470 6.305244
1.778320 1.397356 5.852245
1.778809 1.341450 5.427680
1.779297 1.266810 5.000784
1.779785 1.136376 4.588896
1.780273 1.002496 4.188113
1.780762 0.818030 3.802473
1.781250 0.635700 3.453420
1.781738 0.440069 3.120668
1.782227 0.240128 2.809087
1.782715 0.064993 2.511696
1.783203 -0.181298 2.237250
1.783691 -0.412976 1.988910
1.784180 -0.603549 1.751024
1.784668 -0.783556 1.523025
1.785156 -0.956743 1.299359
1.785645 -1.132553 1.083066
1.786133 -1.266096 0.870759
1.786621 -1.375771 0.656767
1.787109 -1.460604 0.440119
1.787598 -1.516509 0.217500
1.788086 -1.545249 -0.010716
1.788574 -1.544799 -0.245695
1.789063 -1.541014 -0.486323
1.789551 -1.528612 -0.730838
1.790039 -1.508078 -0.979701
1.790527 -1.488182 -1.230197
1.791016 -1.463151 -1.481354
1.791504 -1.435986 -1.730942
1.791992 -1.402337 -1.977522
1.792480 -1.373186 -2.219948
1.792969 -1.347219 -2.456425
1.793457 -1.312334 -2.685930
1.793945 -1.281796 -2.904454
1.794434 -1.242640 -3.113391
1.794922 -1.216373 -3.305914
1.795410 -1.176393 -3.487093
1.795898 -1.123785 -3.644748
1.796387 -1.097106 -3.762125
1.796875 -1.089087 -3.876065
1.797363 -1.180177 -3.987954
1.797852 -1.284307 -4.085114
1.798340 -1.322676 -4.174641
1.798828 -1.349280 -4.248082
1.799316 -1.342685 -4.307345
1.799805 -1.338226 -4.348041
1.800293 -1.338488 -4.360304
1.800781 -1.345383 -4.354352
1.801270 -1.351041 -4.345874
1.801758 -1.305627 -4.317343
1.802246 -1.296709 -4.257842
