National Instruments Acquisition
Time    Acc001    Volt001
0.237793 2.157192 0.008743
0.238281 2.133876 0.010551
0.238770 2.098411 0.012132
0.239258 2.080962 0.013809
0.239746 1.990350 0.015382
0.240234 1.970971 0.016641
0.240723 1.916278 0.018143
0.241211 1.806249 0.019320
0.241699 1.733918 0.020266
0.242188 1.633237 0.021114
0.242676 1.556856 0.021618
0.243164 1.462913 0.022119
0.243652 1.372944 0.022167
0.244141 1.281499 0.022044
0.244629 1.188692 0.021667
0.245117 1.112462 0.020755
0.245605 1.028625 0.019679
0.246094 0.961593 0.018121
0.246582 0.887635 0.016249
0.247070 0.825977 0.014243
0.247559 0.764964 0.011941
0.248047 0.716781 0.009124
0.248535 0.661293 0.006045
0.249023 0.611142 0.002936
0.249512 0.590363 -0.000763
0.250000 0.536957 -0.004555
0.250488 0.541007 -0.008179
0.250977 0.533815 -0.012054
0.251465 0.505882 -0.015981
0.251953 0.498198 -0.019938
0.252441 0.457056 -0.023375
0.252930 0.462695 -0.026510
0.253418 0.456904 -0.029589
0.253906 0.449486 -0.032282
0.254395 0.486919 -0.034760
0.254883 0.525034 -0.036729
0.255371 0.571513 -0.038500
0.255859 0.624390 -0.040050
0.256348 0.671664 -0.041272
0.256836 0.719468 -0.042374
0.257324 0.778022 -0.043208
0.257813 0.831276 -0.044186
0.258301 0.885439 -0.045023
0.258789 0.937407 -0.045569
0.259277 0.979572 -0.046212
0.259766 1.017119 -0.046368
0.260254 1.053606 -0.045823
0.260742 1.076127 -0.045061
0.261230 1.068027 -0.043835
0.261719 1.069314 -0.041877
0.262207 1.068140 -0.039337
0.262695 1.053190 -0.036000
0.263184 1.019276 -0.031972
0.263672 0.962464 -0.027418
0.264160 0.894296 -0.022419
0.264648 0.814623 -0.016993
0.265137 0.773101 -0.011157
0.265625 0.708643 -0.005568
0.266113 0.614700 0.000074
0.266602 0.514020 0.005645
0.267090 0.397215 0.010331
0.267578 0.303386 0.014616
0.268066 0.175756 0.018065
0.268555 0.031208 0.020408
0.269043 -0.103234 0.021981
0.269531 -0.232453 0.022720
0.270020 -0.352816 0.022717
0.270508 -0.496342 0.022201
0.270996 -0.635213 0.021510
0.271484 -0.785211 0.020303
0.271973 -0.954778 0.019044
0.272461 -1.119387 0.017740
0.272949 -1.300536 0.015987
0.273438 -1.461133 0.014336
0.273926 -1.607195 0.012789
0.274414 -1.756474 0.011224
0.274902 -1.899281 0.009643
0.275391 -2.039591 0.008320
0.275879 -2.146365 0.007050
0.276367 -2.252495 0.005798
0.276855 -2.331261 0.004816
0.277344 -2.384743 0.003796
0.277832 -2.445151 0.002664
0.278320 -2.443258 0.001550
0.278809 -2.417331 0.000743
0.279297 -2.367899 -0.000079
0.279785 -2.292654 -0.001155
0.280273 -2.210179 -0.001902
0.280762 -2.073617 -0.002366
0.281250 -1.946253 -0.003165
0.281738 -1.823809 -0.004148
0.282227 -1.670858 -0.004944
0.282715 -1.508937 -0.005654
0.283203 -1.309279 -0.006434
0.283691 -1.103982 -0.007163
0.284180 -0.889223 -0.007903
0.284668 -0.652094 -0.008818
0.285156 -0.472951 -0.009394
0.285645 -0.320719 -0.009924
0.286133 -0.162621 -0.010731
0.286621 -0.006907 -0.011527
0.287109 0.131964 -0.012188
0.287598 0.238436 -0.012685
0.288086 0.347670 -0.013186
0.288574 0.405504 -0.013556
0.289063 0.437828 -0.013963
0.289551 0.467692 -0.014333
0.290039 0.478895 -0.014482
0.290527 0.459251 -0.014494
0.291016 0.421136 -0.014479
0.291504 0.378669 -0.014393
0.291992 0.267769 -0.013963
0.292480 0.185522 -0.013754
0.292969 0.112471 -0.013294
0.293457 0.009785 -0.012368
0.293945 -0.086580 -0.011613
0.294434 -0.193165 -0.010727
0.294922 -0.282339 -0.009539
0.295410 -0.382452 -0.008060
0.295898 -0.496115 -0.006674
0.296387 -0.584456 -0.004970
0.296875 -0.648082 -0.003120
0.297363 -0.719542 -0.001263
0.297852 -0.770829 0.000990
0.298340 -0.792100 0.002966
0.298828 -0.814015 0.005268
0.299316 -0.870676 0.007663
0.299805 -0.888768 0.009979
0.300293 -0.924234 0.012445
0.300781 -0.956519 0.014680
0.301270 -0.908147 0.016985
0.301758 -0.939752 0.018984
0.302246 -0.987632 0.021005
0.302734 -1.070674 0.023034
0.303223 -1.114732 0.024861
0.303711 -1.112158 0.026673
0.304199 -1.129379 0.028284
0.304688 -1.102317 0.029917
0.305176 -1.100424 0.031120
0.305664 -1.061780 0.032065
0.306152 -1.050652 0.032969
0.306641 -1.034944 0.033518
0.307129 -0.986194 0.034041
0.307617 -0.961667 0.034400
0.308105 -0.906974 0.034565
0.308594 -0.886611 0.034621
0.309082 -0.858867 0.034497
0.309570 -0.827982 0.034243
0.310059 -0.819693 0.033967
0.310547 -0.787180 0.033657
0.311035 -0.783546 0.033152
0.311523 -0.766097 0.032670
0.312012 -0.748724 0.031934
0.312500 -0.754742 0.031067
0.312988 -0.744788 0.030320
0.313477 -0.749481 0.029248
0.313965 -0.737634 0.028004
0.314453 -0.733206 0.026632
0.314941 -0.731503 0.025127
0.315430 -0.710610 0.023210
0.315918 -0.705765 0.020964
0.316406 -0.692101 0.018950
0.316895 -0.672230 0.016645
0.317383 -0.649331 0.014026
0.317871 -0.637257 0.011537
0.318359 -0.608415 0.008918
0.318848 -0.574426 0.006232
0.319336 -0.556069 0.003706
0.319824 -0.514926 0.001218
0.320313 -0.487334 -0.001308
0.320801 -0.430446 -0.003643
0.321289 -0.394715 -0.005937
0.321777 -0.352740 -0.008131
0.322266 -0.270795 -0.009872
0.322754 -0.273520 -0.011572
0.323242 -0.217919 -0.013167
0.323730 -0.151076 -0.014505
0.324219 -0.118336 -0.015715
0.324707 -0.034613 -0.016758
0.325195 -0.002251 -0.017565
0.325684 0.056113 -0.018170
0.326172 0.113796 -0.018712
0.326660 0.146612 -0.018951
0.327148 0.211108 -0.019119
0.327637 0.301001 -0.019190
0.328125 0.388358 -0.018865
0.328613 0.433892 -0.018510
0.329102 0.543126 -0.017995
0.329590 0.648500 -0.017367
0.330078 0.841307 -0.016676
0.330566 1.065869 -0.015652
0.331055 1.211175 -0.014378
0.331543 1.453337 -0.013007
0.332031 1.603336 -0.011710
0.332520 1.714122 -0.010115
0.333008 1.844250 -0.008392
0.333496 1.902084 -0.006797
0.333984 1.959275 -0.005067
0.334473 1.991599 -0.003445
0.334961 2.032552 -0.001648
0.335449 2.066617 0.000224
0.335938 2.100379 0.001845
0.336426 2.128766 0.003661
0.336914 2.131454 0.005499
0.337402 2.147086 0.007106
0.337891 2.139743 0.008915
0.338379 2.112113 0.010641
0.338867 2.079562 0.012371
0.339355 2.037511 0.013962
0.339844 1.996746 0.015266
0.340332 1.942091 0.016914
0.340820 1.882894 0.018229
0.341309 1.790730 0.019290
0.341797 1.705417 0.020333
0.342285 1.623207 0.020912
0.342773 1.499590 0.021211
0.343262 1.431460 0.021401
0.343750 1.355344 0.021409
0.344238 1.256178 0.021039
0.344727 1.177148 0.020437
0.345215 1.082220 0.019582
0.345703 1.009738 0.018296
0.346191 0.929383 0.016664
0.346680 0.856522 0.014792
0.347168 0.801943 0.012655
0.347656 0.745092 0.010237
0.348145 0.708832 0.007513
0.348633 0.658681 0.004364
0.349121 0.628894 0.001132
0.349609 0.588622 -0.002194
0.350098 0.552664 -0.006042
0.350586 0.564625 -0.009711
0.351074 0.549561 -0.013377
0.351563 0.533134 -0.017352
0.352051 0.508380 -0.020823
0.352539 0.489493 -0.024216
0.353027 0.481696 -0.027534
0.353516 0.477192 -0.030414
0.354004 0.460197 -0.032962
0.354492 0.469243 -0.035047
0.354980 0.537487 -0.037035
0.355469 0.565722 -0.038541
0.355957 0.611294 -0.039763
0.356445 0.667652 -0.041291
0.356934 0.723934 -0.042128
0.357422 0.791988 -0.042939
0.357910 0.831352 -0.044157
0.358398 0.888354 -0.044739
0.358887 0.934909 -0.045169
0.359375 0.969428 -0.045524
0.359863 1.016135 -0.045625
0.360352 1.052206 -0.045263
0.360840 1.061857 -0.044433
0.361328 1.058489 -0.043193
0.361816 1.064734 -0.041126
0.362305 1.063863 -0.038533
0.362793 1.038958 -0.035148
0.363281 1.002698 -0.031023
0.363770 0.962199 -0.026607
0.364258 0.911594 -0.021638
0.364746 0.855273 -0.016295
0.365234 0.775827 -0.010713
0.365723 0.694525 -0.004955
0.366211 0.599636 0.000612
0.366699 0.479917 0.006123
0.367188 0.389532 0.010936
0.367676 0.281660 0.014822
0.368164 0.141199 0.018203
0.368652 0.004789 0.020557
0.369141 -0.126171 0.022130
0.369629 -0.267313 0.022814
0.370117 -0.428591 0.022769
0.370605 -0.561141 0.022321
0.371094 -0.673252 0.021226
0.371582 -0.821888 0.020086
0.372070 -0.997284 0.018678
0.372559 -1.166813 0.017247
0.373047 -1.323511 0.015883
0.373535 -1.486038 0.014037
0.374023 -1.647543 0.012531
0.374512 -1.787435 0.011197
0.375000 -1.927555 0.009557
0.375488 -2.060067 0.008010
0.375977 -2.165479 0.006777
0.376465 -2.264078 0.005791
0.376953 -2.353252 0.004704
0.377441 -2.416650 0.003474
0.377930 -2.459420 0.002454
0.378418 -2.486710 0.001569
0.378906 -2.454083 0.000497
0.379395 -2.362941 -0.000277
0.379883 -2.288945 -0.001084
0.380371 -2.188832 -0.002093
0.380859 -2.070627 -0.002545
0.381348 -1.943452 -0.003337
0.381836 -1.747353 -0.004364
0.382324 -1.591184 -0.004858
0.382813 -1.444214 -0.005631
0.383301 -1.268137 -0.006670
0.383789 -1.066246 -0.007421
0.384277 -0.848307 -0.008176
0.384766 -0.671624 -0.008986
0.385254 -0.439870 -0.009707
0.385742 -0.257510 -0.010522
0.386230 -0.121591 -0.011239
0.386719 0.054788 -0.011818
0.387207 0.198315 -0.012431
0.387695 0.295437 -0.013119
0.388184 0.391651 -0.013582
0.388672 0.475564 -0.013761
0.389160 0.474050 -0.014258
0.389648 0.498085 -0.014482
0.390137 0.521779 -0.014456
0.390625 0.481204 -0.014509
0.391113 0.405618 -0.014255
0.391602 0.310123 -0.014344
0.392090 0.241312 -0.014116
0.392578 0.153841 -0.013451
0.393066 0.066219 -0.013119
0.393555 0.001420 -0.012256
0.394043 -0.113265 -0.011254
0.394531 -0.239493 -0.010279
0.395020 -0.328668 -0.008934
0.395508 -0.424655 -0.007686
0.395996 -0.513677 -0.006206
0.396484 -0.597136 -0.004439
0.396973 -0.647741 -0.002444
0.397461 -0.676091 -0.000296
0.397949 -0.745848 0.001662
0.398438 -0.816021 0.003766
0.398926 -0.858110 0.006026
0.399414 -0.881274 0.008309
0.399902 -0.897587 0.010768
0.400391 -0.926732 0.013024
0.400879 -0.954476 0.015248
0.401367 -0.976580 0.017639
0.401855 -1.007541 0.019907
0.402344 -1.038313 0.022059
0.402832 -1.066738 0.024166
0.403320 -1.087745 0.026057
0.403809 -1.099629 0.027697
0.404297 -1.101976 0.029364
0.404785 -1.097094 0.030668
0.405273 -1.088842 0.031889
0.405762 -1.068706 0.032962
0.406250 -1.044104 0.033724
0.406738 -1.014354 0.034486
0.407227 -0.984642 0.034811
0.407715 -0.946224 0.035069
0.408203 -0.899328 0.035088
0.408691 -0.874915 0.034916
0.409180 -0.864166 0.034852
0.409668 -0.841910 0.034606
0.410156 -0.818103 0.034307
0.410645 -0.799973 0.033821
0.411133 -0.772267 0.033287
0.411621 -0.765340 0.032779
0.412109 -0.747172 0.032072
0.412598 -0.740700 0.031127
0.413086 -0.723024 0.030159
0.413574 -0.683774 0.028997
0.414063 -0.718217 0.027462
0.414551 -0.705992 0.025676
0.415039 -0.699141 0.023808
0.415527 -0.707317 0.021872
0.416016 -0.680935 0.019563
0.416504 -0.686272 0.017063
0.416992 -0.658225 0.014668
0.417480 -0.650996 0.012109
0.417969 -0.636348 0.009228
0.418457 -0.609589 0.006441
0.418945 -0.584721 0.003740
0.419434 -0.551073 0.001113
0.419922 -0.528287 -0.001495
0.420410 -0.461558 -0.003998
0.420898 -0.444942 -0.006259
0.421387 -0.369091 -0.008639
0.421875 -0.313793 -0.010548
0.422363 -0.337108 -0.012162
