National Instruments Acquisition
Time    Acc001    Volt001
0.143066 0.004486 -0.000113
0.143555 0.005697 -0.000012
0.144043 0.003426 -0.000094
0.144531 0.000398 -0.000056
0.145020 0.000853 0.000097
0.145508 -0.001267 -0.000098
0.145996 -0.001191 -0.000008
0.146484 -0.001759 0.000056
0.146973 -0.002516 -0.000101
0.147461 0.001496 -0.000083
0.147949 0.000209 -0.000180
0.148438 0.000133 -0.000068
0.148926 0.003010 -0.000045
0.149414 0.003199 -0.000228
0.149902 0.005167 -0.000146
0.150391 0.006681 -0.000030
0.150879 0.006757 -0.000071
0.151367 0.006719 -0.000079
0.151855 0.006644 0.000003
0.152344 0.006189 -0.000027
0.152832 0.005546 -0.000101
0.153320 0.006303 -0.000135
0.153809 0.008233 -0.000165
0.154297 0.008990 -0.000079
0.154785 0.006946 -0.000019
0.155273 0.006719 -0.000146
0.155762 0.006606 -0.000124
0.156250 0.004978 0.000011
0.156738 0.006719 -0.000004
0.157227 0.007173 0.000003
0.157715 0.005281 -0.000053
0.158203 0.005470 -0.000030
0.158691 0.006265 -0.000086
0.159180 0.006530 -0.000131
0.159668 0.005054 -0.000015
0.160156 0.003010 -0.000124
0.160645 0.003918 -0.000101
0.161133 0.004789 -0.000146
0.161621 0.003616 -0.000202
0.162109 0.002745 -0.000198
0.162598 0.002972 -0.000142
0.163086 0.004108 0.000086
0.163574 0.002329 -0.000131
0.164063 0.001534 -0.000176
0.164551 0.003010 0.000003
0.165039 0.001231 -0.000075
0.165527 0.000323 -0.000019
0.166016 -0.000132 -0.000015
0.166504 0.000701 0.000003
0.166992 0.000550 0.000022
0.167480 0.000171 -0.000131
0.167969 0.002026 -0.000045
0.168457 0.000285 0.000041
0.168945 0.001912 -0.000049
0.169434 0.002972 -0.000049
0.169922 0.000890 -0.000071
0.170410 0.003653 -0.000090
0.170898 0.003653 -0.000083
0.171387 0.001837 0.000018
0.171875 0.003805 0.000048
0.172363 0.004297 -0.000030
0.172852 0.004297 0.000011
0.173340 0.004410 0.000015
0.173828 0.004259 -0.000079
