National Instruments Acquisition
0.196289 0.497885 4.374762
0.196777 0.397428 4.234578
0.197266 0.299818 4.111623
0.197754 0.212063 3.988742
0.198242 0.118163 3.866634
0.198730 0.015008 3.747093
0.199219 -0.091482 3.628117
0.199707 -0.196736 3.512159
0.200195 -0.306598 3.398257
0.200684 -0.414288 3.287519
0.201172 -0.521902 3.177805
0.201660 -0.628579 3.069103
0.202148 -0.733533 2.960375
0.202637 -0.834553 2.850811
0.203125 -0.930926 2.740570
0.203613 -1.018306 2.628860
0.204102 -1.095869 2.513874
0.204590 -1.177816 2.394853
0.205078 -1.254930 2.271968
0.205566 -1.322264 2.143165
0.206055 -1.383715 2.006788
0.206543 -1.437559 1.862405
0.207031 -1.474880 1.709099
0.207520 -1.505343 1.545405
0.208008 -1.539028 1.372816
0.208496 -1.554466 1.189178
0.208984 -1.570578 0.996043
0.209473 -1.579384 0.789348
0.209961 -1.587852 0.565167
0.210449 -1.606887 0.340949
0.210938 -1.598643 0.115722
0.211426 -1.585866 -0.119571
0.211914 -1.567318 -0.361985
0.212402 -1.552255 -0.611316
0.212891 -1.533820 -0.866258
0.213379 -1.500397 -1.124480
0.213867 -1.467236 -1.385266
0.214355 -1.416089 -1.645200
0.214844 -1.367490 -1.891781
0.215332 -1.306414 -2.133347
0.215820 -1.233909 -2.378653
0.216309 -1.158482 -2.610138
0.216797 -1.070052 -2.828655
0.217285 -0.974991 -3.031217
0.217773 -0.872697 -3.211025
0.218262 -0.752530 -3.368378
0.218750 -0.616252 -3.484119
0.219238 -0.496010 -3.576011
0.219727 -0.404058 -3.647644
0.220215 -0.293297 -3.696822
0.220703 -0.109356 -3.714255
0.221191 -0.017254 -3.662612
0.221680 0.055775 -3.606619
0.222168 0.254442 -3.542454
0.222656 0.397203 -3.426657
0.223145 0.544498 -3.302585
0.223633 0.717123 -3.161650
0.224121 0.886863 -3.005242
0.224609 1.107674 -2.829966
0.225098 1.347858 -2.625058
0.225586 1.608500 -2.403242
0.226074 1.847522 -2.140498
0.226563 2.028615 -1.853091
0.227051 2.141325 -1.580984
0.227539 2.278953 -1.302017
0.228027 2.404253 -1.001809
0.228516 2.429883 -0.701496
0.229004 2.503437 -0.390299
0.229492 2.610751 -0.062947
0.229980 2.669504 0.255753
0.230469 2.727021 0.565133
0.230957 2.785025 0.867423
0.231445 2.843815 1.169282
0.231934 2.902868 1.484630
0.232422 2.949406 1.807211
0.232910 2.987213 2.133484
0.233398 3.024908 2.457246
0.233887 3.052411 2.777414
0.234375 3.073807 3.090120
0.234863 3.087483 3.389618
0.235352 3.062191 3.677657
0.235840 3.036112 3.938652
0.236328 2.977658 4.180629
0.236816 2.876714 4.367110
0.237305 2.831975 4.481813
0.237793 2.804172 4.588227
0.238281 2.739011 4.656139
0.238770 2.681457 4.653980
0.239258 2.643238 4.589442
0.239746 2.587894 4.448738
0.240234 2.532139 4.235722
0.240723 2.487362 3.947459
0.241211 2.430595 3.583120
0.241699 2.394698 3.147267
0.242188 2.351308 2.642603
0.242676 2.249539 2.075399
0.243164 2.128585 1.449523
0.243652 1.982639 0.771843
0.244141 1.804206 0.055783
0.244629 1.655225 -0.694236
0.245117 1.542365 -1.464933
0.245605 1.379482 -2.261481
0.246094 1.229564 -3.060421
0.246582 1.166802 -3.833408
0.247070 1.060162 -4.585867
0.247559 0.972669 -5.296928
0.248047 0.907434 -5.962793
0.248535 0.845421 -6.544188
0.249023 0.798208 -7.069025
0.249512 0.651775 -7.468650
0.250000 0.611045 -7.714748
0.250488 0.582081 -7.924129
0.250977 0.435572 -8.004805
0.251465 0.358721 -8.030705
0.251953 0.257664 -8.020445
0.252441 0.086238 -7.890304
0.252930 -0.059221 -7.697165
0.253418 -0.158029 -7.411521
0.253906 -0.291873 -7.067250
0.254395 -0.427927 -6.666676
0.254883 -0.570276 -6.233174
0.255371 -0.753205 -5.746537
0.255859 -0.878655 -5.196345
0.256348 -1.003655 -4.711700
0.256836 -1.141658 -4.263592
0.257324 -1.262312 -3.833826
0.257813 -1.410806 -3.435053
0.258301 -1.574325 -3.051076
0.258789 -1.748936 -2.700263
0.259277 -1.930367 -2.348519
0.259766 -2.075863 -2.018981
0.260254 -2.219411 -1.736449
0.260742 -2.382856 -1.473586
0.261230 -2.538844 -1.231374
0.261719 -2.691835 -1.004615
0.262207 -2.828113 -0.793044
0.262695 -2.949367 -0.594423
0.263184 -3.033450 -0.402300
0.263672 -3.060578 -0.222989
0.264160 -3.062114 -0.050927
0.264648 -3.100484 0.120202
0.265137 -3.161822 0.293766
0.265625 -3.180670 0.474426
0.266113 -3.166544 0.662888
0.266602 -3.124839 0.861672
0.267090 -3.042855 1.073236
0.267578 -2.932880 1.296524
0.268066 -2.787833 1.534966
0.268555 -2.576089 1.781756
0.269043 -2.343812 2.028982
0.269531 -2.116930 2.289189
0.270020 -1.872700 2.559252
0.270508 -1.609959 2.832230
0.270996 -1.345158 3.109101
0.271484 -1.097705 3.379754
0.271973 -0.832754 3.639670
0.272461 -0.580430 3.884983
0.272949 -0.365127 4.109228
0.273438 -0.150723 4.308155
0.273926 0.035354 4.476966
0.274414 0.199024 4.614105
0.274902 0.352726 4.712521
0.275391 0.473005 4.767905
0.275879 0.568516 4.789774
0.276367 0.639747 4.784150
0.276855 0.696065 4.751521
0.277344 0.725067 4.695050
0.277832 0.704196 4.622273
0.278320 0.655372 4.538089
0.278809 0.591411 4.445036
0.279297 0.519468 4.345724
0.279785 0.439507 4.241849
0.280273 0.360782 4.135550
0.280762 0.279584 4.021599
0.281250 0.177815 3.907009
0.281738 0.073499 3.800859
0.282227 -0.026284 3.696653
0.282715 -0.127304 3.594673
0.283203 -0.232333 3.495719
0.283691 -0.340097 3.399094
0.284180 -0.448236 3.305180
0.284668 -0.553676 3.212893
0.285156 -0.655932 3.121935
0.285645 -0.757589 3.030888
0.286133 -0.847068 2.938619
0.286621 -0.937183 2.842927
0.287109 -1.031608 2.744956
0.287598 -1.120787 2.646122
0.288086 -1.203446 2.543362
0.288574 -1.271866 2.434716
0.289063 -1.337252 2.319110
0.289551 -1.386488 2.194884
0.290039 -1.426131 2.061638
0.290527 -1.469746 1.918611
0.291016 -1.505643 1.765342
0.291504 -1.532771 1.601959
0.291992 -1.547347 1.425876
0.292480 -1.571178 1.239253
0.292969 -1.597707 1.045299
0.293457 -1.605875 0.841477
0.293945 -1.601191 0.627336
0.294434 -1.598006 0.403054
0.294922 -1.583918 0.169170
0.295410 -1.560049 -0.072863
0.295898 -1.551394 -0.322821
0.296387 -1.522504 -0.579090
0.296875 -1.484659 -0.839812
0.297363 -1.446665 -1.103299
0.297852 -1.408258 -1.368012
0.298340 -1.371275 -1.632370
0.298828 -1.289515 -1.893518
0.299316 -1.211914 -2.148262
0.299805 -1.141733 -2.394136
0.300293 -1.040189 -2.627296
0.300781 -0.942204 -2.844019
0.301270 -0.833354 -3.042378
0.301758 -0.703969 -3.211739
0.302246 -0.576346 -3.349816
0.302734 -0.464985 -3.466648
0.303223 -0.359694 -3.556865
0.303711 -0.224464 -3.617024
0.304199 -0.101787 -3.647498
0.304688 -0.004739 -3.649168
0.305176 0.134950 -3.625629
0.305664 0.288390 -3.571807
0.306152 0.435835 -3.492746
0.306641 0.602240 -3.385479
0.307129 0.776326 -3.253093
0.307617 0.976941 -3.096566
0.308105 1.225668 -2.897045
0.308594 1.472071 -2.671452
0.309082 1.686026 -2.439559
0.309570 1.911858 -2.187315
0.310059 2.097110 -1.900912
0.310547 2.214130 -1.608054
0.311035 2.312601 -1.322544
0.311523 2.392263 -1.034423
0.312012 2.476608 -0.732915
0.312500 2.559342 -0.402667
0.312988 2.622629 -0.079540
0.313477 2.678459 0.231601
0.313965 2.737213 0.541012
0.314453 2.812565 0.843555
0.314941 2.877201 1.159258
0.315430 2.928498 1.479294
0.315918 2.975523 1.803494
0.316406 3.002689 2.128631
0.316895 3.027044 2.447902
0.317383 3.051437 2.763130
0.317871 3.076954 3.065856
0.318359 3.077779 3.361876
0.318848 3.055746 3.633785
0.319336 3.018389 3.889198
0.319824 2.928648 4.103586
0.320313 2.876039 4.243542
0.320801 2.864836 4.375117
0.321289 2.796341 4.481372
0.321777 2.717578 4.520951
0.322266 2.661111 4.503140
0.322754 2.608053 4.416217
0.323242 2.566986 4.262022
0.323730 2.511380 4.034553
0.324219 2.452327 3.732197
0.324707 2.404178 3.358491
0.325195 2.365134 2.917265
0.325684 2.319608 2.413329
0.326172 2.164707 1.850758
0.326660 2.025655 1.230678
0.327148 1.936926 0.571029
0.327637 1.748826 -0.135110
0.328125 1.595723 -0.899556
0.328613 1.467312 -1.665265
0.329102 1.338528 -2.414854
0.329590 1.257967 -3.176232
0.330078 1.141397 -3.927743
0.330566 1.043937 -4.645271
0.331055 0.944492 -5.335397
0.331543 0.836952 -5.938537
0.332031 0.800419 -6.460580
0.332520 0.762424 -6.899877
0.333008 0.691568 -7.231396
0.333496 0.636675 -7.548761
0.333984 0.559674 -7.795827
0.334473 0.405072 -7.924795
0.334961 0.252531 -7.947082
0.335449 0.149038 -7.862442
0.335938 0.031457 -7.717304
0.336426 -0.090920 -7.499172
0.336914 -0.212249 -7.214186
0.337402 -0.357783 -6.866567
0.337891 -0.498933 -6.479250
0.338379 -0.639820 -6.026042
0.338867 -0.771903 -5.520159
0.339355 -0.887760 -5.062901
0.339844 -1.022540 -4.623888
0.340332 -1.160243 -4.186956
0.340820 -1.301768 -3.777000
0.341309 -1.451273 -3.385177
0.341797 -1.612058 -3.020001
0.342285 -1.800120 -2.672229
0.342773 -1.965326 -2.328209
0.343262 -2.102242 -2.011318
0.343750 -2.253846 -1.732489
0.344238 -2.419164 -1.471460
0.344727 -2.576989 -1.227484
0.345215 -2.721848 -0.998640
0.345703 -2.857677 -0.781689
0.346191 -2.962744 -0.572749
0.346680 -3.033525 -0.369084
0.347168 -3.058442 -0.179278
0.347656 -3.062189 0.004827
0.348145 -3.094489 0.183555
0.348633 -3.132258 0.355218
0.349121 -3.155827 0.537768
0.349609 -3.155452 0.733889
0.350098 -3.122366 0.939773
0.350586 -3.051585 1.159982
0.351074 -2.946819 1.393366
0.351563 -2.783299 1.638784
0.352051 -2.569195 1.895804
0.352539 -2.351493 2.161679
0.353027 -2.093849 2.433337
0.353516 -1.809675 2.708078
0.354004 -1.538242 2.981587
0.354492 -1.269393 3.249516
0.354980 -1.005341 3.507433
0.355469 -0.749833 3.750811
0.355957 -0.507026 3.971495
0.356445 -0.271227 4.157524
0.356934 -0.067089 4.316064
0.357422 0.094857 4.454100
0.357910 0.250920 4.561613
0.358398 0.388922 4.636157
0.358887 0.500583 4.679592
0.359375 0.587551 4.690383
0.359863 0.654098 4.672213
0.360352 0.723268 4.626226
0.360840 0.741179 4.550569
0.361328 0.698463 4.461009
0.361816 0.643344 4.366412
0.362305 0.578484 4.263173
0.362793 0.503993 4.156182
0.363281 0.422533 4.046935
0.363770 0.339087 3.936664
0.364258 0.250807 3.827047
0.364746 0.156532 3.718671
0.365234 0.058248 3.612723
0.365723 -0.035540 3.508569
0.366211 -0.137308 3.406749
0.366699 -0.253653 3.309627
0.367188 -0.362579 3.217877
0.367676 -0.469069 3.129583
0.368164 -0.575109 3.044697
0.368652 -0.681712 2.962285
0.369141 -0.783443 2.881079
0.369629 -0.878580 2.800411
0.370117 -0.973867 2.718189
0.370605 -1.058062 2.634084
0.371094 -1.140159 2.547109
0.371582 -1.220870 2.455744
0.372070 -1.289477 2.359346
0.372559 -1.349055 2.256066
0.373047 -1.401213 2.144723
0.373535 -1.449887 2.024734
0.374023 -1.491554 1.895296
0.374512 -1.527713 1.755810
0.375000 -1.555928 1.605762
0.375488 -1.573089 1.444722
0.375977 -1.592573 1.272626
0.376465 -1.603515 1.089750
0.376953 -1.591674 0.896540
0.377441 -1.595421 0.694019
0.377930 -1.607749 0.481880
0.378418 -1.584967 0.260460
0.378906 -1.570991 0.030432
0.379395 -1.551319 -0.207652
0.379883 -1.508078 -0.451759
0.380371 -1.475592 -0.701036
0.380859 -1.436061 -0.953012
0.381348 -1.392483 -1.206247
0.381836 -1.324999 -1.457845
0.382324 -1.254780 -1.703734
0.382813 -1.194378 -1.944986
0.383301 -1.101602 -2.178336
0.383789 -1.009051 -2.399595
0.384277 -0.918486 -2.607246
0.384766 -0.797120 -2.796795
0.385254 -0.666799 -2.964565
0.385742 -0.549855 -3.107170
0.386230 -0.433547 -3.221427
0.386719 -0.306898 -3.308058
0.387207 -0.174629 -3.366368
0.387695 -0.071773 -3.396546
0.388184 0.030408 -3.401366
0.388672 0.186771 -3.377943
0.389160 0.340361 -3.323366
0.389648 0.484921 -3.241873
0.390137 0.658969 -3.137483
0.390625 0.837552 -3.006180
0.391113 1.043750 -2.850483
0.391602 1.294388 -2.666270
0.392090 1.547611 -2.453589
0.392578 1.781425 -2.216850
0.393066 1.960232 -1.956756
0.393555 2.120155 -1.691710
0.394043 2.256995 -1.409796
0.394531 2.337481 -1.129779
0.395020 2.442023 -0.823219
0.395508 2.509582 -0.454744
0.395996 2.549375 -0.129861
0.396484 2.624165 0.162277
0.396973 2.701541 0.472020
0.397461 2.803797 0.778012
0.397949 2.866035 1.095056
0.398438 2.895599 1.412440
0.398926 2.940263 1.730258
0.399414 2.974249 2.047025
0.399902 3.004749 2.355711
0.400391 3.032889 2.660974
0.400879 3.067287 2.952032
0.401367 3.084486 3.229845
0.401855 3.066950 3.485418
0.402344 3.038473 3.715921
0.402832 3.001040 3.914844
0.403320 2.955701 4.073908
0.403809 2.872480 4.194159
0.404297 2.781053 4.220866
0.404785 2.755760 4.181862
0.405273 2.725035 4.127498
0.405762 2.658713 4.008825
0.406250 2.603070 3.822418
0.406738 2.544204 3.568294
0.407227 2.490434 3.238909
0.407715 2.452290 2.842725
0.408203 2.416618 2.378189
0.408691 2.372553 1.852485
0.409180 2.293641 1.268049
0.409668 2.160847 0.630684
0.410156 2.031912 -0.052440
0.410645 1.870154 -0.776100
0.411133 1.666054 -1.526848
0.411621 1.542290 -2.280794
0.412109 1.420325 -3.039463
0.412598 1.289629 -3.809379
0.413086 1.221433 -4.566382
0.413574 1.119103 -5.297600
0.414063 1.001634 -5.981296
0.414551 0.925644 -6.596168
0.415039 0.850667 -7.134523
0.415527 0.806976 -7.579059
0.416016 0.734734 -7.935679
0.416504 0.610820 -8.165251
0.416992 0.546222 -8.258200
0.417480 0.454607 -8.279176
0.417969 0.319527 -8.210756
0.418457 0.218770 -8.046667
0.418945 0.100852 -7.808658
0.419434 -0.039661 -7.488142
0.419922 -0.144203 -7.112120
0.420410 -0.241475 -6.701111
0.420898 -0.387684 -6.254755
0.421387 -0.535616 -5.785810
0.421875 -0.664963 -5.309896
0.422363 -0.789888 -4.837895
0.422852 -0.928378 -4.376493
0.423340 -1.085003 -3.934289
0.423828 -1.232673 -3.514701
0.424316 -1.385738 -3.118274
0.424805 -1.556265 -2.750270
0.425293 -1.732899 -2.390800
